"Date","Time","Open","High","Low","Close","Total Ticks"
04/05/2006,21:00:00,1.22867,1.23317,1.21967,1.22287,13402
04/06/2006,21:00:00,1.22287,1.22327,1.20907,1.21007,13634
04/08/2006,21:00:00,1.21007,1.21077,1.20897,1.21037,358
04/09/2006,21:00:00,1.21037,1.21287,1.20767,1.21097,13597
04/10/2006,21:00:00,1.21097,1.21537,1.20897,1.21427,9723
04/11/2006,21:00:00,1.21427,1.21677,1.20657,1.21027,9722
04/12/2006,21:00:00,1.21027,1.21317,1.20687,1.21077,9308
04/13/2006,21:00:00,1.21077,1.21177,1.20977,1.21117,5831
04/15/2006,21:00:00,1.21117,1.21247,1.21117,1.21207,5
04/16/2006,21:00:00,1.21207,1.22877,1.21187,1.22497,8749
04/17/2006,21:00:00,1.22497,1.23577,1.22247,1.23507,8674
04/18/2006,21:00:00,1.23507,1.23937,1.22857,1.23807,9770
04/19/2006,21:00:00,1.23807,1.23837,1.22867,1.23157,9814
04/20/2006,21:00:00,1.23157,1.23597,1.22657,1.23467,9736
04/22/2006,21:00:00,1.23467,1.23837,1.23407,1.23697,536
04/23/2006,21:00:00,1.23697,1.24127,1.23327,1.23867,10500
04/24/2006,21:00:00,1.23867,1.24397,1.23647,1.24297,11250
04/25/2006,21:00:00,1.24297,1.24707,1.23857,1.24517,11179
04/26/2006,21:00:00,1.24517,1.25477,1.24037,1.25327,9305
04/27/2006,21:00:00,1.25327,1.26337,1.25197,1.26147,10836
04/29/2006,21:00:00,1.26147,1.26357,1.26147,1.26297,354
04/30/2006,21:00:00,1.26297,1.26887,1.25537,1.25877,12943
05/01/2006,21:00:00,1.25877,1.26677,1.25587,1.26127,11040
05/02/2006,21:00:00,1.26127,1.26697,1.25897,1.26317,10043
05/03/2006,21:00:00,1.26317,1.27247,1.25707,1.26907,10398
05/04/2006,21:00:00,1.26907,1.27647,1.26737,1.27277,9692
05/06/2006,21:00:00,1.27277,1.27397,1.27247,1.27337,459
05/07/2006,21:00:00,1.27337,1.27867,1.26917,1.27097,9901
05/08/2006,21:00:00,1.27097,1.27837,1.26587,1.27587,9492
05/09/2006,21:00:00,1.27587,1.28307,1.27507,1.27837,10918
05/10/2006,21:00:00,1.27837,1.28727,1.26847,1.28367,12210
05/11/2006,21:00:00,1.28367,1.29567,1.28297,1.29277,10645
05/13/2006,21:00:00,1.29277,1.29467,1.29267,1.29427,822
05/14/2006,21:00:00,1.29427,1.29707,1.27767,1.27937,13101
05/15/2006,21:00:00,1.27937,1.28687,1.27697,1.28577,13687
05/16/2006,21:00:00,1.28577,1.29187,1.27007,1.27417,13965
05/17/2006,21:00:00,1.27417,1.28587,1.27217,1.28437,12428
05/18/2006,21:00:00,1.28437,1.28727,1.26917,1.27727,11929
05/20/2006,21:00:00,1.27727,1.27827,1.27607,1.27617,472
05/21/2006,21:00:00,1.27617,1.28867,1.26947,1.28657,12054
05/22/2006,21:00:00,1.28657,1.28787,1.28047,1.28137,12520
05/23/2006,21:00:00,1.28137,1.28907,1.27287,1.27517,14415
05/24/2006,21:00:00,1.27517,1.28187,1.27467,1.27997,11213
05/25/2006,21:00:00,1.27997,1.28327,1.26997,1.27237,11693
05/27/2006,21:00:00,1.27237,1.27357,1.27237,1.27337,3
05/28/2006,21:00:00,1.27337,1.27677,1.27177,1.27507,9259
05/29/2006,21:00:00,1.27507,1.29077,1.27407,1.28697,13412
05/30/2006,21:00:00,1.28697,1.29037,1.28037,1.28097,11947
05/31/2006,21:00:00,1.28097,1.28257,1.27217,1.28037,12656
06/01/2006,21:00:00,1.28037,1.29407,1.27957,1.29207,11353
06/03/2006,21:00:00,1.29207,1.29357,1.29207,1.29347,17
06/04/2006,21:00:00,1.29347,1.29767,1.29037,1.29057,8659
06/05/2006,21:00:00,1.29057,1.29337,1.28077,1.28327,12471
06/06/2006,21:00:00,1.28327,1.28367,1.27607,1.27847,10471
06/07/2006,21:00:00,1.27847,1.28077,1.26247,1.26507,10789
06/08/2006,21:00:00,1.26507,1.26837,1.25967,1.26397,9642
06/10/2006,21:00:00,1.26397,1.26407,1.26177,1.26197,12
06/11/2006,21:00:00,1.26197,1.26507,1.25647,1.25867,9399
06/12/2006,21:00:00,1.25867,1.26157,1.25297,1.25327,9263
06/13/2006,21:00:00,1.25327,1.26487,1.25327,1.25957,11222
06/14/2006,21:00:00,1.25957,1.26587,1.25807,1.26347,11245
06/15/2006,21:00:00,1.26347,1.26717,1.26177,1.26387,9131
06/18/2006,21:00:00,1.26387,1.26507,1.25507,1.25737,11358
06/19/2006,21:00:00,1.25737,1.26157,1.25367,1.25797,10073
06/20/2006,21:00:00,1.25797,1.26777,1.25767,1.26597,10298
06/21/2006,21:00:00,1.26597,1.26797,1.25507,1.25777,10136
06/22/2006,21:00:00,1.25777,1.25877,1.24767,1.25097,9535
06/24/2006,21:00:00,1.25097,1.25177,1.25087,1.25157,7
06/25/2006,21:00:00,1.25157,1.26037,1.25007,1.25827,10274
06/26/2006,21:00:00,1.25827,1.26187,1.25617,1.25777,10791
06/27/2006,21:00:00,1.25777,1.25857,1.25147,1.25557,9339
06/28/2006,21:00:00,1.25557,1.26667,1.25197,1.26637,11645
06/29/2006,21:00:00,1.26637,1.27917,1.26567,1.27897,11454
07/01/2006,21:00:00,1.27897,1.27917,1.27827,1.27827,3
07/02/2006,21:00:00,1.27827,1.28227,1.27617,1.28017,12431
07/03/2006,21:00:00,1.28017,1.28217,1.27867,1.27957,8378
07/04/2006,21:00:00,1.27957,1.28387,1.27057,1.27247,11609
07/05/2006,21:00:00,1.27247,1.27837,1.27167,1.27797,9815
07/06/2006,21:00:00,1.27797,1.28597,1.27657,1.28147,7110
07/08/2006,21:00:00,1.28147,1.28147,1.28137,1.28137,1
07/09/2006,21:00:00,1.28137,1.28167,1.27207,1.27287,9583
07/10/2006,21:00:00,1.27287,1.27777,1.27057,1.27757,9465
07/11/2006,21:00:00,1.27757,1.27797,1.26747,1.27027,9655
07/12/2006,21:00:00,1.27027,1.27307,1.26637,1.26887,11128
07/13/2006,21:00:00,1.26887,1.26977,1.26267,1.26457,11508
07/16/2006,21:00:00,1.26457,1.26587,1.25107,1.25227,11410
07/17/2006,21:00:00,1.25227,1.25597,1.24747,1.25037,12445
07/18/2006,21:00:00,1.25037,1.26087,1.24567,1.25857,13139
07/19/2006,21:00:00,1.25857,1.26537,1.25847,1.26277,11035
07/20/2006,21:00:00,1.26277,1.26957,1.26227,1.26947,10341
07/23/2006,21:00:00,1.26947,1.27107,1.26087,1.26317,11825
07/24/2006,21:00:00,1.26317,1.26717,1.25617,1.25747,10915
07/25/2006,21:00:00,1.25747,1.27167,1.25577,1.27147,11409
07/26/2006,21:00:00,1.27147,1.27737,1.26807,1.26977,11873
07/27/2006,21:00:00,1.26977,1.27707,1.26587,1.27477,9919
07/30/2006,21:00:00,1.27477,1.27827,1.27387,1.27647,11290
07/31/2006,21:00:00,1.27647,1.28287,1.27187,1.28257,13080
08/01/2006,21:00:00,1.28257,1.28347,1.27747,1.27867,9685
08/02/2006,21:00:00,1.27867,1.28337,1.27407,1.28017,10850
08/03/2006,21:00:00,1.28017,1.29087,1.27767,1.28747,8331
08/06/2006,21:00:00,1.28747,1.28927,1.28287,1.28407,9393
08/07/2006,21:00:00,1.28407,1.28917,1.28047,1.28327,9589
08/08/2006,21:00:00,1.28327,1.29037,1.27627,1.28617,11717
08/09/2006,21:00:00,1.28617,1.29117,1.27467,1.27927,10740
08/10/2006,21:00:00,1.27927,1.27997,1.27167,1.27297,8945
08/13/2006,21:00:00,1.27297,1.27637,1.27087,1.27127,8518
08/14/2006,21:00:00,1.27127,1.28027,1.26937,1.27857,11042
08/15/2006,21:00:00,1.27857,1.28647,1.27687,1.28377,12447
08/16/2006,21:00:00,1.28377,1.28867,1.28117,1.28267,13705
08/17/2006,21:00:00,1.28267,1.28447,1.27817,1.28287,11583
08/19/2006,21:00:00,1.28287,1.28297,1.28277,1.28297,3
08/20/2006,21:00:00,1.28297,1.29387,1.28197,1.28897,13369
08/21/2006,21:00:00,1.28897,1.28947,1.27827,1.28007,12319
08/22/2006,21:00:00,1.28007,1.28517,1.27747,1.27837,12591
08/23/2006,21:00:00,1.27837,1.28437,1.27497,1.27637,11752
08/24/2006,21:00:00,1.27637,1.27837,1.27237,1.27557,11405
08/26/2006,21:00:00,1.27557,1.27567,1.27557,1.27557,2
08/27/2006,21:00:00,1.27557,1.28207,1.27537,1.27787,13668
08/28/2006,21:00:00,1.27787,1.28387,1.27487,1.28237,15075
08/29/2006,21:00:00,1.28237,1.28537,1.28117,1.28317,14232
08/30/2006,21:00:00,1.28317,1.28807,1.27847,1.28127,14836
08/31/2006,21:00:00,1.28127,1.28467,1.27537,1.28367,12275
09/03/2006,21:00:00,1.28367,1.28737,1.28367,1.28717,8488
09/04/2006,21:00:00,1.28717,1.28737,1.27937,1.28157,8497
09/05/2006,21:00:00,1.28157,1.28327,1.27707,1.28047,9855
09/06/2006,21:00:00,1.28047,1.28307,1.27057,1.27297,11674
09/07/2006,21:00:00,1.27297,1.27397,1.26507,1.26767,12042
09/10/2006,21:00:00,1.26767,1.27407,1.26497,1.27007,9764
09/11/2006,21:00:00,1.27007,1.27367,1.26697,1.26867,9865
09/12/2006,21:00:00,1.26867,1.27187,1.26647,1.26897,12211
09/13/2006,21:00:00,1.26897,1.27527,1.26747,1.27247,12239
09/14/2006,21:00:00,1.27247,1.27357,1.26307,1.26557,11765
09/16/2006,21:00:00,1.26557,1.26617,1.26557,1.26597,6
09/17/2006,21:00:00,1.26597,1.27107,1.26307,1.27067,14102
09/18/2006,21:00:00,1.27067,1.27267,1.26497,1.26777,14619
09/19/2006,21:00:00,1.26777,1.27287,1.26647,1.26847,12698
09/20/2006,21:00:00,1.26847,1.27977,1.26827,1.27797,14503
09/21/2006,21:00:00,1.27797,1.28307,1.27767,1.27857,11364
09/24/2006,21:00:00,1.27857,1.28207,1.27307,1.27447,10806
09/25/2006,21:00:00,1.27447,1.27627,1.26617,1.26887,11113
09/26/2006,21:00:00,1.26887,1.27187,1.26697,1.26997,10249
09/27/2006,21:00:00,1.26997,1.27317,1.26767,1.27017,9580
09/28/2006,21:00:00,1.27017,1.27127,1.26387,1.26787,8791
10/01/2006,21:00:00,1.26787,1.27587,1.26637,1.27367,10084
10/02/2006,21:00:00,1.27367,1.27657,1.27187,1.27327,9064
10/03/2006,21:00:00,1.27327,1.27387,1.26667,1.27147,9659
10/04/2006,21:00:00,1.27147,1.27257,1.26697,1.26927,11007
10/05/2006,21:00:00,1.26927,1.27187,1.25707,1.25927,10265
10/08/2006,21:00:00,1.25927,1.26137,1.25837,1.25937,9156
10/09/2006,21:00:00,1.25937,1.26137,1.25167,1.25367,9369
10/10/2006,21:00:00,1.25367,1.25577,1.25007,1.25137,10218
10/11/2006,21:00:00,1.25137,1.25667,1.25127,1.25547,9298
10/12/2006,21:00:00,1.25547,1.25777,1.24837,1.25077,10011
10/15/2006,21:00:00,1.25077,1.25377,1.24897,1.25317,8958
10/16/2006,21:00:00,1.25317,1.25657,1.25077,1.25437,9041
10/17/2006,21:00:00,1.25437,1.25587,1.25007,1.25307,8554
10/18/2006,21:00:00,1.25307,1.26427,1.25267,1.26237,8730
10/19/2006,21:00:00,1.26237,1.26397,1.25967,1.26177,8374
10/22/2006,21:00:00,1.26177,1.26217,1.25347,1.25507,7385
10/23/2006,21:00:00,1.25507,1.25767,1.25247,1.25577,10180
10/24/2006,21:00:00,1.25577,1.26217,1.25507,1.26017,8905
10/25/2006,21:00:00,1.26017,1.27027,1.25987,1.26917,7576
10/26/2006,21:00:00,1.26917,1.27507,1.26627,1.27337,9098
10/29/2006,22:00:00,1.27337,1.27357,1.26977,1.27237,7537
10/30/2006,22:00:00,1.27237,1.27837,1.26777,1.27627,8560
10/31/2006,22:00:00,1.27627,1.27977,1.27427,1.27557,7585
11/01/2006,22:00:00,1.27557,1.27837,1.27367,1.27787,8070
11/02/2006,22:00:00,1.27787,1.27947,1.26797,1.27157,8213
11/05/2006,22:00:00,1.27157,1.27257,1.26897,1.27227,7175
11/06/2006,22:00:00,1.27227,1.28207,1.27217,1.27757,7522
11/07/2006,22:00:00,1.27757,1.28067,1.27457,1.27557,7313
11/08/2006,22:00:00,1.27557,1.28477,1.27497,1.28277,8366
11/09/2006,22:00:00,1.28277,1.29027,1.28267,1.28457,8376
11/12/2006,22:00:00,1.28457,1.28777,1.27947,1.28057,6233
11/13/2006,22:00:00,1.28057,1.28717,1.27887,1.28087,6997
11/14/2006,22:00:00,1.28087,1.28337,1.27707,1.28277,7330
11/15/2006,22:00:00,1.28277,1.28407,1.27817,1.27957,6728
11/16/2006,22:00:00,1.27957,1.28467,1.27617,1.28247,6652
11/19/2006,22:00:00,1.28247,1.28517,1.28047,1.28147,6286
11/20/2006,22:00:00,1.28147,1.28537,1.27957,1.28437,6976
11/21/2006,22:00:00,1.28437,1.29567,1.28397,1.29437,8834
11/22/2006,22:00:00,1.29437,1.29747,1.29267,1.29437,7403
11/23/2006,22:00:00,1.29437,1.31097,1.29427,1.30947,9359
11/26/2006,22:00:00,1.30947,1.31747,1.30857,1.31337,10719
11/27/2006,22:00:00,1.31337,1.32077,1.31187,1.31997,12022
11/28/2006,22:00:00,1.31997,1.32177,1.31307,1.31537,10485
11/29/2006,22:00:00,1.31537,1.32747,1.31407,1.32417,10618
11/30/2006,22:00:00,1.32417,1.33487,1.32197,1.33357,10977
12/03/2006,22:00:00,1.33357,1.33677,1.32817,1.33417,10054
12/04/2006,22:00:00,1.33417,1.33637,1.32867,1.33157,10965
12/05/2006,22:00:00,1.33157,1.33407,1.32537,1.32867,10153
12/06/2006,22:00:00,1.32867,1.33237,1.32737,1.32857,9590
12/07/2006,22:00:00,1.32857,1.33647,1.31887,1.32027,11071
12/10/2006,22:00:00,1.32027,1.32627,1.31267,1.32357,11724
12/11/2006,22:00:00,1.32357,1.32927,1.32127,1.32837,10477
12/12/2006,22:00:00,1.32837,1.32877,1.31907,1.32127,9082
12/13/2006,22:00:00,1.32127,1.32527,1.31397,1.31427,9374
12/14/2006,22:00:00,1.31427,1.31877,1.30597,1.30827,11093
12/17/2006,22:00:00,1.30827,1.31177,1.30517,1.30967,8211
12/18/2006,22:00:00,1.30967,1.32147,1.30827,1.31967,10067
12/19/2006,22:00:00,1.31967,1.32447,1.31597,1.31717,8775
12/20/2006,22:00:00,1.31717,1.32137,1.31407,1.31767,8812
12/21/2006,22:00:00,1.31767,1.32127,1.31077,1.31407,8105
12/25/2006,22:00:00,1.31407,1.31407,1.30897,1.30967,2239
12/26/2006,22:00:00,1.30967,1.31777,1.30947,1.31127,8242
12/27/2006,22:00:00,1.31127,1.32017,1.31057,1.31487,8313
12/28/2006,22:00:00,1.31487,1.32047,1.31377,1.32017,8010
01/01/2007,22:00:00,1.32017,1.32967,1.31997,1.32727,6711
01/02/2007,22:00:00,1.32727,1.32907,1.31457,1.31697,9935
01/03/2007,22:00:00,1.31697,1.31787,1.30757,1.30827,10377
01/04/2007,22:00:00,1.30827,1.31057,1.29807,1.30027,10556
01/07/2007,22:00:00,1.30027,1.30357,1.29717,1.30227,8587
01/08/2007,22:00:00,1.30227,1.30527,1.29847,1.29997,8729
01/09/2007,22:00:00,1.29997,1.30037,1.29307,1.29367,9641
01/10/2007,22:00:00,1.29367,1.30157,1.28817,1.28917,11259
01/11/2007,22:00:00,1.28917,1.29447,1.28647,1.29157,10246
01/14/2007,22:00:00,1.29147,1.29567,1.29147,1.29367,6122
01/15/2007,22:00:00,1.29367,1.29887,1.29077,1.29177,9306
01/16/2007,22:00:00,1.29177,1.29507,1.28977,1.29367,8354
01/17/2007,22:00:00,1.29367,1.29767,1.28967,1.29627,10080
01/18/2007,22:00:00,1.29627,1.30007,1.29137,1.29607,8308
01/21/2007,22:00:00,1.29607,1.29777,1.29227,1.29497,5736
01/22/2007,22:00:00,1.29497,1.30437,1.29287,1.30257,8856
01/23/2007,22:00:00,1.30257,1.30357,1.29477,1.29687,9726
01/24/2007,22:00:00,1.29687,1.30017,1.29147,1.29307,9825
01/25/2007,22:00:00,1.29307,1.29447,1.28767,1.29137,9521
01/28/2007,22:00:00,1.29137,1.29667,1.28977,1.29557,6661
01/29/2007,22:00:00,1.29557,1.29807,1.29437,1.29687,8039
01/30/2007,22:00:00,1.29687,1.30377,1.29247,1.30317,9971
01/31/2007,22:00:00,1.30317,1.30537,1.30027,1.30207,8519
02/01/2007,22:00:00,1.30207,1.30647,1.29507,1.29647,7868
02/04/2007,22:00:00,1.29617,1.29657,1.29137,1.29277,7258
02/05/2007,22:00:00,1.29277,1.29897,1.29127,1.29837,7091
02/06/2007,22:00:00,1.29837,1.30247,1.29727,1.30097,6778
02/07/2007,22:00:00,1.30097,1.30417,1.29757,1.30407,8157
02/08/2007,22:00:00,1.30407,1.30437,1.29837,1.30057,6375
02/11/2007,22:00:00,1.30027,1.30357,1.29407,1.29647,6686
02/12/2007,22:00:00,1.29647,1.30437,1.29547,1.30377,8359
02/13/2007,22:00:00,1.30377,1.31517,1.30237,1.31297,9291
02/14/2007,22:00:00,1.31297,1.31727,1.31187,1.31407,9735
02/15/2007,22:00:00,1.31407,1.31447,1.30937,1.31387,7581
02/18/2007,22:00:00,1.31577,1.31627,1.31227,1.31547,4872
02/19/2007,22:00:00,1.31547,1.31887,1.31297,1.31367,6908
02/20/2007,22:00:00,1.31367,1.31657,1.31117,1.31377,7775
02/21/2007,22:00:00,1.31377,1.31437,1.30807,1.31257,6933
02/22/2007,22:00:00,1.31257,1.31877,1.31017,1.31647,6624
02/25/2007,22:00:00,1.31647,1.31977,1.31507,1.31867,5891
02/26/2007,22:00:00,1.31867,1.32587,1.31607,1.32417,10356
02/27/2007,22:00:00,1.32417,1.32417,1.31807,1.32287,10419
02/28/2007,22:00:00,1.32287,1.32397,1.31547,1.31857,10213
03/01/2007,22:00:00,1.31857,1.32007,1.31417,1.31917,8788
03/04/2007,22:00:00,1.31917,1.32107,1.30717,1.30887,12286
03/05/2007,22:00:00,1.30887,1.31307,1.30797,1.31257,9220
03/06/2007,22:00:00,1.31257,1.31847,1.31097,1.31757,6998
03/07/2007,22:00:00,1.31757,1.31817,1.31157,1.31327,8454
03/08/2007,22:00:00,1.31327,1.31587,1.30867,1.31137,6220
03/11/2007,21:00:00,1.31137,1.32007,1.31077,1.31887,7725
03/12/2007,21:00:00,1.31887,1.32207,1.31547,1.31957,9671
03/13/2007,21:00:00,1.31957,1.32447,1.31767,1.32217,9766
03/14/2007,21:00:00,1.32217,1.32517,1.31927,1.32367,9127
03/15/2007,21:00:00,1.32367,1.33387,1.32337,1.33127,10543
03/18/2007,21:00:00,1.33147,1.33297,1.32797,1.33017,6653
03/19/2007,21:00:00,1.33017,1.33217,1.32707,1.33167,9041
03/20/2007,21:00:00,1.33167,1.33887,1.32887,1.33847,7794
03/21/2007,21:00:00,1.33847,1.34107,1.33097,1.33297,8764
03/22/2007,21:00:00,1.33297,1.33417,1.32847,1.32867,6685
03/25/2007,21:00:00,1.32887,1.33467,1.32537,1.33297,7847
03/26/2007,21:00:00,1.33297,1.33637,1.33217,1.33507,7124
03/27/2007,21:00:00,1.33507,1.33737,1.33077,1.33117,9196
03/28/2007,21:00:00,1.33117,1.33527,1.33007,1.33297,7246
03/29/2007,21:00:00,1.33297,1.33997,1.32877,1.33577,9968
04/01/2007,21:00:00,1.33587,1.33827,1.33317,1.33647,6834
04/02/2007,21:00:00,1.33647,1.33807,1.33187,1.33297,6278
04/03/2007,21:00:00,1.33297,1.33807,1.33177,1.33667,7026
04/04/2007,21:00:00,1.33667,1.34417,1.33527,1.34287,6493
04/05/2007,21:00:00,1.34287,1.34317,1.33637,1.33747,3737
04/08/2007,21:00:00,1.33747,1.33857,1.33397,1.33537,2799
04/09/2007,21:00:00,1.33537,1.34547,1.33487,1.34387,7045
04/10/2007,21:00:00,1.34387,1.34417,1.34067,1.34307,6363
04/11/2007,21:00:00,1.34307,1.35047,1.34287,1.34807,7680
04/12/2007,21:00:00,1.34807,1.35527,1.34807,1.35307,8908
04/15/2007,21:00:00,1.35547,1.35757,1.35307,1.35337,7019
04/16/2007,21:00:00,1.35337,1.35937,1.35237,1.35657,8342
04/17/2007,21:00:00,1.35657,1.36157,1.35557,1.36077,7256
04/18/2007,21:00:00,1.36077,1.36187,1.35607,1.36117,8491
04/19/2007,21:00:00,1.36117,1.36367,1.35857,1.35927,5956
04/22/2007,21:00:00,1.35997,1.36077,1.35407,1.35757,6354
04/23/2007,21:00:00,1.35757,1.36427,1.35477,1.36387,7238
04/24/2007,21:00:00,1.36387,1.36647,1.36217,1.36367,7970
04/25/2007,21:00:00,1.36367,1.36537,1.35837,1.35997,8513
04/26/2007,21:00:00,1.35997,1.36817,1.35857,1.36487,8261
04/29/2007,21:00:00,1.36487,1.36787,1.35887,1.36467,7188
04/30/2007,21:00:00,1.36467,1.36727,1.35897,1.36037,7232
05/01/2007,21:00:00,1.36037,1.36117,1.35597,1.35917,8272
05/02/2007,21:00:00,1.35917,1.36227,1.35457,1.35487,6761
05/03/2007,21:00:00,1.35487,1.36107,1.35347,1.35957,6706
05/06/2007,21:00:00,1.35957,1.36267,1.35887,1.35997,5037
05/07/2007,21:00:00,1.35997,1.36207,1.35157,1.35417,6987
05/08/2007,21:00:00,1.35417,1.35657,1.35187,1.35277,5946
05/09/2007,21:00:00,1.35277,1.35637,1.34637,1.34837,8964
05/10/2007,21:00:00,1.34837,1.35317,1.34617,1.35317,7459
05/13/2007,21:00:00,1.35317,1.35577,1.35237,1.35447,5180
05/14/2007,21:00:00,1.35447,1.36087,1.35267,1.35897,6844
05/15/2007,21:00:00,1.35897,1.36087,1.35037,1.35137,6880
05/16/2007,21:00:00,1.35137,1.35437,1.34767,1.34937,6575
05/17/2007,21:00:00,1.34937,1.35207,1.34647,1.35107,7004
05/20/2007,21:00:00,1.35107,1.35297,1.34357,1.34677,6307
05/21/2007,21:00:00,1.34677,1.34757,1.34377,1.34477,5707
05/22/2007,21:00:00,1.34477,1.35007,1.34157,1.34587,7257
05/23/2007,21:00:00,1.34587,1.34617,1.34147,1.34277,6459
05/24/2007,21:00:00,1.34277,1.34727,1.34107,1.34457,6445
05/27/2007,21:00:00,1.34457,1.34587,1.34437,1.34507,2111
05/28/2007,21:00:00,1.34507,1.35197,1.34187,1.34477,7201
05/29/2007,21:00:00,1.34477,1.34567,1.34067,1.34277,6831
05/30/2007,21:00:00,1.34277,1.34767,1.34227,1.34517,6001
05/31/2007,21:00:00,1.34517,1.34627,1.33917,1.34457,5949
06/03/2007,21:00:00,1.34457,1.34987,1.34317,1.34887,5259
06/04/2007,21:00:00,1.34887,1.35537,1.34877,1.35227,6110
06/05/2007,21:00:00,1.35227,1.35377,1.34847,1.35027,5875
06/06/2007,21:00:00,1.35027,1.35117,1.34217,1.34327,7361
06/07/2007,21:00:00,1.34327,1.34357,1.33197,1.33677,8238
06/10/2007,21:00:00,1.33677,1.33717,1.33327,1.33567,5492
06/11/2007,21:00:00,1.33567,1.33687,1.33007,1.33007,5755
06/12/2007,21:00:00,1.33007,1.33147,1.32627,1.33107,8570
06/13/2007,21:00:00,1.33107,1.33237,1.32787,1.33107,5409
06/14/2007,21:00:00,1.33107,1.33857,1.33047,1.33797,5252
06/17/2007,21:00:00,1.33797,1.34177,1.33737,1.34137,5209
06/18/2007,21:00:00,1.34137,1.34367,1.33837,1.34267,6035
06/19/2007,21:00:00,1.34267,1.34367,1.33957,1.34037,5193
06/20/2007,21:00:00,1.34037,1.34077,1.33717,1.33887,6141
06/21/2007,21:00:00,1.33887,1.34687,1.33797,1.34647,5655
06/24/2007,21:00:00,1.34647,1.34727,1.34387,1.34617,4272
06/25/2007,21:00:00,1.34617,1.34787,1.34317,1.34537,5515
06/26/2007,21:00:00,1.34537,1.34577,1.34147,1.34527,6623
06/27/2007,21:00:00,1.34527,1.34817,1.34227,1.34487,6508
06/28/2007,21:00:00,1.34487,1.35397,1.34297,1.35347,7390
07/01/2007,21:00:00,1.35347,1.36377,1.35277,1.36227,6093
07/02/2007,21:00:00,1.36227,1.36337,1.35837,1.36077,5973
07/03/2007,21:00:00,1.36077,1.36307,1.36057,1.36117,3954
07/04/2007,21:00:00,1.36117,1.36587,1.35787,1.35977,6788
07/05/2007,21:00:00,1.35977,1.36407,1.35667,1.36237,6586
07/08/2007,21:00:00,1.36327,1.36377,1.36097,1.36257,3824
07/09/2007,21:00:00,1.36257,1.37477,1.35937,1.37467,7277
07/10/2007,21:00:00,1.37467,1.37867,1.37307,1.37447,9455
07/11/2007,21:00:00,1.37447,1.37977,1.37407,1.37887,8108
07/12/2007,21:00:00,1.37887,1.38137,1.37627,1.37867,6991
07/15/2007,21:00:00,1.37847,1.38037,1.37587,1.37717,5791
07/16/2007,21:00:00,1.37717,1.37987,1.37567,1.37807,6065
07/17/2007,21:00:00,1.37807,1.38327,1.37517,1.38017,9353
07/18/2007,21:00:00,1.38017,1.38307,1.37857,1.38027,7057
07/19/2007,21:00:00,1.38027,1.38427,1.37797,1.38257,6922
07/22/2007,21:00:00,1.38347,1.38437,1.37947,1.38057,4973
07/23/2007,21:00:00,1.38057,1.38517,1.37987,1.38217,7305
07/24/2007,21:00:00,1.38217,1.38317,1.36957,1.37207,9153
07/25/2007,21:00:00,1.37207,1.37707,1.36917,1.37447,9360
07/26/2007,21:00:00,1.37447,1.37527,1.36297,1.36377,10944
07/29/2007,21:00:00,1.36177,1.37047,1.36087,1.36957,9088
07/30/2007,21:00:00,1.36957,1.37267,1.36787,1.36827,8567
07/31/2007,21:00:00,1.36827,1.37087,1.36367,1.36667,10388
08/01/2007,21:00:00,1.36667,1.37047,1.36507,1.37027,6710
08/02/2007,21:00:00,1.37027,1.38197,1.36827,1.37867,7978
08/05/2007,21:00:00,1.38097,1.38387,1.37797,1.37927,8280
08/06/2007,21:00:00,1.37927,1.38157,1.37347,1.37357,7396
08/07/2007,21:00:00,1.37357,1.38257,1.37207,1.37967,7540
08/08/2007,21:00:00,1.37967,1.38167,1.36537,1.36767,9712
08/09/2007,21:00:00,1.36767,1.37047,1.36407,1.36957,9866
08/12/2007,21:00:00,1.36857,1.37077,1.36037,1.36127,7536
08/13/2007,21:00:00,1.36127,1.36247,1.35307,1.35317,9487
08/14/2007,21:00:00,1.35317,1.35387,1.34387,1.34407,10480
08/15/2007,21:00:00,1.34407,1.34467,1.33597,1.34247,16434
08/16/2007,21:00:00,1.34247,1.35457,1.33677,1.34907,16302
08/19/2007,21:00:00,1.34807,1.35077,1.34597,1.34727,7176
08/20/2007,21:00:00,1.34727,1.35197,1.34567,1.34647,8355
08/21/2007,21:00:00,1.34647,1.35507,1.34497,1.35417,7326
08/22/2007,21:00:00,1.35417,1.35877,1.35337,1.35637,8979
08/23/2007,21:00:00,1.35637,1.36817,1.35537,1.36667,8407
08/26/2007,21:00:00,1.36757,1.36837,1.36357,1.36457,4456
08/27/2007,21:00:00,1.36457,1.36797,1.36017,1.36017,7086
08/28/2007,21:00:00,1.36017,1.36797,1.35627,1.36767,8452
08/29/2007,21:00:00,1.36767,1.36797,1.35917,1.36247,8918
08/30/2007,21:00:00,1.36247,1.37187,1.36197,1.36217,8504
09/02/2007,21:00:00,1.36307,1.36537,1.36057,1.36237,3894
09/03/2007,21:00:00,1.36237,1.36257,1.35507,1.36037,6397
09/04/2007,21:00:00,1.36037,1.36707,1.35687,1.36457,7004
09/05/2007,21:00:00,1.36457,1.37097,1.36347,1.36897,7089
